1	2	3
14	316	2
14	319	3
14	320	1
14	323	1
14	325	8
14	326	2
14	328	4
14	329	3
14	330	9
14	331	4
14	332	4
14	333	1
15	16	6
15	17	11
15	18	10
15	19	4
15	20	2
15	21	15
15	22	8
15	23	8
15	24	3
15	25	3
15	26	5
15	27	3
15	28	12
15	29	1
15	30	1
15	31	4
15	32	1
15	33	1
15	34	2
15	36	3
15	38	4
15	39	1
15	40	1
15	41	6
15	44	5
15	45	2
15	46	7
15	47	3
15	48	2
15	51	7
15	52	2
15	53	3
15	54	2
15	56	4
15	57	4
15	59	5
15	61	4
15	62	7
15	63	2
15	64	3
15	65	9
15	66	3
15	67	7
15	68	5
15	70	5
15	71	7
15	72	8
15	73	14
15	74	3
15	75	5
15	76	1
15	77	4
15	78	1
15	79	2
15	80	2
15	81	1
15	82	7
15	83	1
15	84	2
15	85	2
15	86	1
15	87	2
15	88	2
15	89	2
15	90	2
15	93	3
15	94	4
15	95	3
15	97	11
15	98	5
15	99	3
15	100	4
15	101	1
15	102	6
15	103	3
15	104	1
15	105	2
15	107	2
15	108	1
15	109	2
15	110	2
15	111	23
15	112	5
15	113	5
15	115	5
15	116	7
15	117	5
15	120	1
15	121	4
15	122	1
15	123	5
15	124	2
15	126	2
15	127	2
15	131	4
15	132	7
15	133	1
15	134	1
15	135	3
15	136	3
15	138	9
15	139	2
15	140	2
15	141	1
15	143	1
15	144	2
15	145	2
15	146	1
15	148	4
15	149	2
15	150	2
15	151	2
15	152	1
15	154	2
15	155	1
15	156	3
15	157	3
15	158	2
15	159	4
15	162	4
15	163	6
15	164	4
15	165	8
15	166	1
15	167	6
15	168	1
15	170	4
15	171	1
15	172	1
15	173	3
15	174	5
15	175	6
15	176	18
15	177	1
15	178	2
15	179	2
15	181	2
15	183	11
15	184	33
15	187	5
15	188	4
15	189	1
15	191	8
15	192	4
15	194	1
15	196	17
15	197	8
15	198	20
15	199	13
15	202	3
15	203	16
15	204	14
15	205	8
15	206	6
15	207	6
15	208	7
15	209	2
15	210	1
15	211	4
15	213	1
15	214	2
15	215	1
15	216	1
15	217	5
15	218	2
15	219	7
15	220	4
15	222	3
15	223	7
15	225	1
15	226	3
15	228	5
15	229	6
15	230	3
15	231	1
15	232	2
15	234	9
15	235	2
15	237	7
15	238	2
15	239	4
15	240	8
15	242	6
15	243	1
15	246	21
15	247	8
15	248	9
15	249	3
15	250	4
15	251	2
15	252	9
15	253	2
15	255	1
15	256	16
15	257	17
15	258	2
15	259	2
15	264	2
15	265	10
15	266	3
15	267	2
15	272	1
15	273	3
15	275	3
15	276	3
15	277	16
15	278	4
15	279	10
15	280	2
15	281	2
15	282	4
15	283	7
15	285	1
15	286	1
15	287	19
15	289	2
15	290	1
15	293	2
15	294	5
15	295	1
15	296	1
15	299	2
15	300	9
15	301	11
15	302	3
15	303	9
15	304	9
15	307	4
15	309	14
15	310	1
15	311	9
15	312	14
15	313	3
15	314	1
15	315	3
15	316	2
15	319	3
15	320	2
15	323	1
15	325	12
15	326	2
15	328	6
15	329	3
15	330	8
15	331	7
15	332	6
15	333	1
16	17	3
16	18	2
16	19	1
16	21	6
16	22	1
16	24	1
16	25	1
16	28	5
16	29	1
16	31	1
16	33	1
16	35	1
16	41	1
16	44	1
16	46	2
16	48	1
16	51	5
16	61	1
16	64	1
16	65	1
16	70	2
16	72	4
16	73	2
16	79	1
16	88	1
16	91	1
16	93	1
16	97	2
16	102	1
16	106	1
16	110	1
16	111	5
16	112	2
16	123	3
16	132	1
16	134	1
16	138	1
16	139	1
16	144	1
16	148	1
16	155	1
16	156	1
16	157	2
16	158	1
16	162	1
16	163	3
16	164	1
16	165	3
16	167	2
16	168	1
16	170	1
16	173	3
16	174	1
16	175	1
16	176	4
16	179	3
16	184	6
16	192	1
16	196	2
16	198	4
16	199	1
16	203	5
16	204	1
16	205	2
16	206	1
16	207	2
16	208	2
16	213	2
16	215	1
16	217	4
16	220	1
16	221	1
16	223	2
16	226	1
16	228	1
16	230	3
16	231	1
16	237	1
16	239	2
16	244	1
16	246	7
16	247	2
16	248	2
16	251	1
16	252	2
16	256	1
16	257	3
16	265	4
16	267	1
16	277	1
16	279	2
16	281	1
16	283	1
16	286	1
16	287	4
16	292	1
16	294	1
16	295	1
16	299	1
16	300	2
16	301	1
16	302	1
16	309	1
16	312	5
16	313	1
16	325	1
16	328	1
16	329	1
16	330	1
16	332	1
16	333	1
17	18	4
17	19	1
17	21	4
17	22	2
17	23	1
17	24	3
17	25	2
17	28	2
17	29	1
17	30	1
17	31	2
17	32	3
17	33	1
17	34	1
17	35	2
17	39	1
17	44	1
17	46	2
17	49	1
17	51	4
17	53	2
17	54	1
17	55	1
17	56	2
17	57	1
17	61	2
17	62	1
17	63	3
17	64	2
17	65	4
17	67	2
17	68	2
17	70	5
17	71	1
17	72	1
17	73	1
17	75	1
17	77	2
17	81	1
17	84	1
17	85	2
17	86	1
17	87	1
17	92	1
17	93	1
17	94	1
17	96	1
17	97	4
17	98	3
17	99	1
17	100	2
17	102	1
17	103	2
17	104	1
17	110	2
17	111	11
17	112	1
17	115	1
17	116	4
17	117	4
17	118	1
17	123	2
17	126	1
17	127	2
17	131	5
17	132	3
17	134	1
17	135	4
17	136	1
17	138	3
17	139	1
17	140	2
17	144	1
17	145	1
17	147	1
17	150	1
17	155	1
17	156	1
17	157	2
17	158	1
17	159	2
17	162	2
17	163	1
17	164	1
17	165	3
17	166	1
17	167	1
17	173	4
17	174	1
17	175	1
17	176	3
17	179	2
17	180	1
17	181	1
17	183	4
17	184	7
17	185	1
17	186	2
17	187	2
17	192	1
17	198	9
17	199	5
17	200	1
17	202	1
17	203	7
17	204	3
17	205	4
17	206	3
17	209	2
17	210	1
17	213	1
17	217	4
17	218	1
17	219	1
17	220	1
17	222	1
17	223	2
17	225	2
17	228	1
17	229	2
17	230	1
17	233	1
17	234	3
17	235	1
17	237	1
17	238	2
17	239	4
17	242	4
17	246	5
17	247	3
17	248	2
17	251	1
17	252	3
17	253	2
17	256	2
17	257	6
17	258	1
17	265	2
17	269	1
17	272	1
17	273	1
17	275	2
17	277	11
17	280	1
17	282	3
17	283	1
17	284	1
17	287	2
17	288	2
17	294	2
17	300	2
17	301	1
17	303	1
17	304	1
17	306	1
17	307	1
17	308	1
17	309	4
17	310	1
17	312	4
17	313	1
17	315	1
17	325	1
17	326	1
17	329	2
17	330	1
17	331	1
17	333	1
18	19	4
18	21	6
18	22	3
18	23	2
18	25	4
18	28	1
18	29	2
18	31	2
18	32	1
18	33	2
18	35	1
18	38	1
18	41	3
18	44	1
18	46	1
18	51	2
18	54	1
18	55	1
18	56	2
18	57	2
18	59	1
18	61	1
18	62	1
18	64	3
18	65	1
18	66	1
18	70	3
18	72	1
18	73	3
18	75	1
18	77	1
18	82	1
18	89	2
18	90	2
18	91	1
18	92	2
18	94	1
18	97	4
18	98	1
18	100	1
18	101	1
18	102	1
18	105	2
18	110	2
18	111	3
18	112	2
18	113	2
18	117	1
18	122	1
18	123	1
18	125	2
18	126	1
18	128	1
18	130	1
18	132	2
18	135	3
18	138	1
18	139	1
18	143	1
18	145	1
18	151	2
18	156	1
18	157	1
18	158	2
18	162	2
18	163	3
18	165	3
18	167	1
18	170	1
18	172	1
18	173	3
18	176	6
18	177	1
18	178	1
18	181	1
18	183	3
18	184	8
18	187	2
18	191	1
18	196	3
18	197	1
18	198	4
18	199	1
18	201	1
18	202	1
18	203	4
18	204	2
18	205	4
18	206	3
18	207	1
18	208	1
18	209	2
18	213	1
18	214	1
18	217	3
18	219	2
18	223	3
18	225	1
18	229	1
18	230	2
18	234	1
18	237	1
18	239	2
18	240	1
18	242	2
18	246	4
18	249	1
18	250	1
18	252	3
18	253	1
18	255	1
18	256	3
18	257	2
18	258	1
18	265	4
18	267	1
18	273	3
18	274	1
18	277	9
18	282	1
18	283	2
18	286	1
18	287	1
18	290	1
18	294	1
18	300	1
18	301	3
18	302	2
18	307	3
18	309	2
18	312	1
18	325	3
18	329	2
18	330	1
18	331	2
18	332	1
18	333	3
19	20	2
19	21	2
19	23	3
19	24	2
19	25	36
19	26	1
19	28	1
19	29	1
19	30	3
19	31	2
19	32	1
19	33	3
19	41	1
19	42	1
19	43	1
19	44	4
19	45	5
19	46	3
19	50	1
19	51	9
19	53	1
19	54	5
19	56	2
19	57	3
19	59	3
19	60	1
19	61	2
19	62	3
19	64	1
19	65	2
19	66	1
19	67	1
19	69	4
19	70	3
19	71	1
19	72	1
19	73	2
19	75	1
19	79	3
19	80	1
19	81	1
19	83	1
19	84	1
19	85	1
19	87	3
19	91	1
19	92	1
19	93	1
19	100	5
19	102	6
19	104	1
19	105	2
19	106	1
19	107	2
19	110	2
19	111	1
19	112	2
19	114	2
19	118	1
19	121	1
19	123	1
19	124	2
19	125	1
19	130	1
19	131	8
19	132	3
19	133	1
19	134	1
19	136	1
19	137	1
19	138	1
19	139	3
19	142	2
19	143	1
19	145	5
19	148	1
19	151	2
19	156	4
19	157	2
19	158	2
19	159	1
19	161	1
19	162	1
19	163	2
19	164	1
19	165	1
19	167	1
19	169	3
19	171	2
19	172	5
19	173	1
19	176	3
19	178	6
19	182	2
19	183	1
19	184	1
19	185	1
19	187	1
19	188	2
19	189	1
19	190	1
19	193	1
19	194	5
19	195	2
19	198	4
19	199	2
19	200	3
19	201	4
19	203	3
19	205	1
19	206	2
19	207	1
19	209	1
19	213	2
19	214	4
19	215	3
19	216	1
19	217	1
19	220	1
19	223	11
19	224	1
19	225	1
19	226	1
19	227	1
19	228	11
19	229	2
19	230	1
19	231	2
19	232	1
19	233	2
19	234	2
19	235	3
19	236	3
19	238	1
19	239	6
19	240	2
19	241	1
19	244	4
19	245	2
19	246	5
19	248	2
19	252	5
19	253	2
19	256	3
19	257	2
19	258	1
19	259	2
19	261	1
19	262	2
19	263	1
19	264	1
19	265	1
19	267	1
19	268	3
19	270	1
19	271	3
19	272	1
19	273	2
19	274	3
19	275	1
19	277	1
19	278	1
19	279	4
19	280	1
19	281	1
19	282	1
19	283	1
19	285	9
19	286	3
19	287	2
19	289	10
19	290	3
19	291	1
19	295	1
19	297	2
19	298	2
19	300	1
19	301	1
19	302	4
19	305	2
19	306	2
19	307	1
19	308	2
19	309	3
19	310	1
19	311	2
19	312	5
19	313	1
19	315	1
19	316	8
19	317	3
19	318	2
19	319	5
19	320	12
19	321	2
19	322	2
19	323	6
19	324	4
19	326	1
19	327	2
19	328	2
19	329	1
19	330	1
19	333	1
20	23	1
20	24	1
20	25	2
20	28	1
20	32	1
20	37	1
20	41	1
20	44	2
20	45	2
20	50	1
20	51	2
20	52	1
20	54	4
20	56	1
20	57	1
20	60	1
20	62	1
20	65	1
20	69	1
20	72	1
20	78	1
20	79	4
20	82	1
20	85	1
20	92	1
20	95	1
20	100	2
20	102	3
20	103	1
20	111	1
20	113	1
20	114	3
20	127	1
20	128	1
20	131	1
20	132	5
20	138	1
20	142	3
20	145	2
20	148	1
20	157	1
20	160	1
20	167	1
20	171	1
20	182	1
20	184	1
20	185	1
20	187	1
20	191	1
20	192	1
20	193	1
20	194	3
20	195	1
20	196	1
20	197	1
20	198	1
20	207	2
20	208	1
20	211	1
20	214	1
20	215	1
20	220	1
20	222	1
20	223	4
20	226	1
20	231	1
20	233	1
20	236	1
20	238	1
20	240	2
20	246	2
20	256	1
20	258	1
20	259	3
20	260	1
20	263	1
20	269	1
20	279	1
20	285	2
20	287	1
20	289	2
20	301	1
20	309	1
20	312	3
20	316	6
20	317	1
20	319	1
20	320	5
20	321	2
20	323	3
20	324	1
20	325	1
20	327	1
20	331	1
20	332	1
20	333	1
21	23	1
21	25	2
21	27	4
21	28	7
21	29	4
21	30	4
21	31	7
21	33	1
21	34	3
21	35	1
21	38	3
21	41	4
21	44	1
21	47	1
21	48	3
21	51	14
21	52	3
21	53	1
21	55	1
21	56	11
21	57	1
21	59	13
21	60	1
21	62	3
21	63	4
21	66	1
21	67	3
21	68	2
21	69	1
21	70	11
21	72	1
21	73	4
21	74	1
21	75	7
21	77	1
21	81	3
21	82	1
21	87	1
21	88	6
21	89	2
21	90	3
21	91	2
21	92	4
21	93	2
21	94	12
21	95	2
21	96	5
21	97	5
21	98	2
21	103	3
21	105	5
21	106	4
21	107	3
21	108	1
21	109	1
21	110	5
21	111	29
21	112	13
21	113	3
21	115	7
21	116	5
21	117	2
21	123	7
21	124	2
21	125	2
21	126	7
21	127	1
21	131	2
21	132	3
21	133	2
21	134	2
21	135	3
21	136	2
21	138	1
21	140	3
21	141	4
21	143	4
21	144	4
21	146	1
21	147	1
21	148	6
21	149	1
21	150	3
21	151	1
21	152	8
21	154	1
21	155	4
21	156	4
21	157	6
21	158	2
21	161	1
21	162	9
21	163	5
21	164	5
21	165	9
21	166	4
21	167	10
21	170	2
21	172	1
21	173	12
21	174	18
21	175	18
21	176	13
21	177	1
21	178	3
21	179	2
21	180	6
21	181	1
21	183	3
21	184	8
21	186	8
21	187	1
21	188	1
21	191	3
21	192	2
21	194	1
21	196	3
21	197	3
21	198	18
21	199	2
21	202	1
21	203	9
21	204	24
21	205	18
21	206	19
21	208	5
21	213	2
21	214	3
21	215	3
21	217	17
21	218	2
21	220	3
21	221	2
21	223	13
21	224	5
21	226	2
21	228	4
21	229	7
21	230	9
21	231	1
21	232	1
21	233	1
21	234	19
21	235	4
21	239	10
21	240	5
21	242	5
21	246	23
21	247	6
21	248	13
21	249	3
21	250	2
21	251	1
21	252	14
21	253	5
21	255	1
21	256	9
21	257	5
21	263	1
21	264	1
21	265	16
21	266	3
21	267	5
21	269	1
21	272	1
21	273	8
21	275	1
21	276	2
21	277	10
21	278	5
21	279	2
21	280	4
21	281	3
21	282	1
21	283	10
21	286	2
21	287	23
21	290	1
21	292	1
21	293	1
21	294	6
21	295	3
21	296	4
21	300	2
21	301	9
21	302	3
21	303	2
21	304	1
21	307	10
21	309	7
21	310	1
21	311	12
21	312	10
21	313	1
21	317	1
21	325	6
21	328	3
21	329	4
21	330	13
21	331	2
21	332	5
21	333	4
22	23	3
22	25	1
22	26	2
22	27	1
22	28	1
22	29	1
22	33	1
22	36	1
22	40	1
22	41	1
22	44	2
22	46	4
22	47	2
22	48	1
22	53	1
22	54	3
22	57	4
22	61	2
22	64	2
22	65	2
22	66	1
22	67	10
22	68	1
22	69	1
22	71	2
22	72	1
22	74	1
22	75	1
22	76	1
22	77	3
22	78	1
22	83	2
22	84	1
22	85	1
22	87	1
22	93	2
22	97	4
22	98	1
22	99	1
22	101	1
22	102	3
22	104	1
22	110	1
22	111	1
22	112	2
22	113	1
22	117	2
22	118	1
22	120	1
22	122	1
22	124	1
22	125	2
22	127	2
22	131	7
22	132	10
22	135	4
22	138	4
22	142	1
22	143	1
22	144	1
22	149	1
22	151	3
22	154	1
22	155	1
22	156	1
22	157	3
22	158	1
22	162	1
22	165	1
22	168	1
22	170	1
22	172	1
22	174	1
22	175	1
22	176	3
22	183	4
22	184	6
22	185	3
22	186	1
22	192	1
22	194	2
22	198	2
22	199	5
22	200	2
22	202	1
22	203	2
22	204	1
22	205	1
22	206	2
22	208	1
22	209	1
22	215	2
22	216	1
22	217	1
22	219	5
22	220	1
22	221	2
22	222	1
22	223	2
22	225	1
22	226	3
22	227	1
22	231	4
22	232	1
22	234	2
22	235	1
22	236	1
22	237	1
22	238	1
22	239	2
22	240	1
22	242	1
22	243	2
22	245	1
22	246	5
22	247	1
22	248	1
22	251	2
22	252	2
22	255	1
22	256	1
22	257	1
22	258	1
22	259	3
22	262	1
22	264	1
22	265	2
22	269	1
22	272	2
22	273	1
22	275	1
22	277	2
22	279	3
22	282	1
22	283	1
22	287	2
22	288	1
22	290	1
22	291	1
22	292	2
22	299	1
22	302	1
22	303	1
22	304	1
22	306	3
22	307	1
22	308	3
22	309	2
22	312	1
22	313	1
22	314	1
22	315	3
22	316	1
22	317	1
22	320	1
22	321	1
22	326	2
22	329	1
22	330	1
23	24	10
23	25	5
23	26	3
23	27	1
23	28	2
23	32	2
23	36	1
23	37	1
23	38	1
23	39	1
23	41	2
23	42	1
23	43	3
23	44	2
23	45	1
23	46	3
23	47	1
23	49	1
23	50	1
23	51	1
23	53	2
23	54	8
23	55	1
23	57	5
23	59	3
23	60	1
23	61	3
23	62	1
23	65	3
23	66	1
23	67	7
23	68	1
23	69	5
23	70	1
23	71	2
23	72	4
23	77	3
23	78	1
23	79	5
23	80	1
23	81	1
23	82	2
23	83	7
23	84	1
23	85	3
23	86	4
23	89	1
23	90	3
23	91	2
23	94	1
23	96	1
23	97	1
23	99	2
23	100	5
23	101	2
23	102	3
23	103	1
23	104	2
23	109	2
23	110	2
23	111	5
23	115	1
23	116	1
23	117	2
23	118	4
23	120	1
23	121	1
23	122	1
23	123	1
23	126	1
23	127	2
23	128	1
23	129	1
23	130	2
23	131	8
23	132	3
23	133	1
23	134	1
23	135	4
23	136	2
23	137	1
23	138	3
23	139	2
23	140	2
23	142	2
23	143	1
23	145	2
23	146	2
23	148	3
23	151	1
23	153	1
23	154	1
23	156	1
23	157	2
23	158	1
23	159	1
23	160	1
23	162	1
23	163	2
23	166	1
23	170	1
23	172	1
23	174	1
23	175	1
23	176	2
23	178	3
23	179	1
23	181	1
23	183	3
23	184	4
23	185	3
23	186	1
23	187	2
23	188	2
23	189	1
23	190	4
23	192	2
23	193	2
23	196	4
23	198	4
23	199	1
23	200	2
23	201	1
23	203	1
23	204	1
23	205	2
23	206	4
23	207	1
23	208	3
23	209	1
23	210	2
23	212	5
23	213	1
23	215	1
23	216	2
23	217	1
23	219	3
23	220	4
23	221	1
23	222	3
23	223	3
23	225	1
23	226	3
23	228	5
23	229	2
23	230	1
23	231	1
23	232	4
23	233	2
23	234	3
23	237	1
23	239	1
23	242	1
23	243	3
23	244	5
23	245	2
23	246	8
23	247	5
23	248	5
23	249	2
23	250	1
23	251	3
23	252	3
23	256	2
23	257	1
23	258	1
23	259	6
23	261	1
23	262	1
23	263	1
23	265	5
23	267	1
23	268	1
23	274	1
23	275	2
23	277	1
23	279	11
23	280	1
23	281	1
23	282	1
23	285	3
23	286	2
23	287	4
23	288	3
23	290	1
23	291	2
23	292	2
23	294	2
23	295	1
23	296	1
23	297	1
23	298	1
23	299	1
23	300	2
23	301	3
23	302	1
23	305	2
23	306	2
23	307	1
23	308	2
23	309	1
23	310	2
23	311	2
23	312	1
23	313	2
23	314	1
23	315	2
23	316	9
23	317	1
23	318	2
23	319	7
23	320	5
23	322	6
23	324	2
23	325	2
23	326	1
23	328	1
23	329	2
23	330	1
23	331	1
23	332	1
23	333	1
24	25	2
24	26	5
24	28	6
24	30	2
24	32	4
24	33	1
24	34	1
24	36	2
24	37	1
24	38	1
24	39	3
24	40	5
24	41	2
24	42	1
24	43	2
24	44	2
24	45	1
24	46	5
24	47	3
24	49	1
24	50	1
24	51	3
24	53	3
24	54	5
24	56	1
24	57	9
24	60	5
24	61	6
24	62	10
24	64	2
24	65	5
24	66	1
24	67	5
24	68	1
24	69	3
24	71	3
24	72	4
24	77	2
24	78	1
24	79	8
24	80	1
24	81	1
24	82	1
24	83	8
24	85	7
24	86	5
24	87	3
24	89	1
24	91	1
24	95	2
24	97	1
24	99	4
24	100	7
24	101	1
24	102	8
24	103	1
24	104	2
24	108	1
24	109	1
24	110	1
24	111	3
24	116	1
24	117	3
24	118	2
24	120	1
24	122	1
24	123	2
24	127	1
24	130	1
24	131	3
24	132	7
24	133	1
24	135	11
24	138	10
24	139	1
24	142	1
24	145	1
24	146	1
24	148	1
24	149	4
24	153	1
24	156	1
24	160	3
24	163	1
24	168	2
24	173	1
24	174	1
24	175	1
24	177	2
24	181	1
24	183	1
24	184	4
24	185	1
24	187	2
24	188	1
24	189	1
24	190	2
24	192	5
24	193	1
24	196	2
24	198	2
24	200	4
24	202	1
24	207	1
24	208	1
24	210	1
24	212	15
24	215	2
24	217	1
24	219	5
24	220	9
24	222	5
24	223	1
24	225	3
24	226	1
24	228	2
24	229	1
24	232	1
24	233	4
24	234	2
24	236	2
24	240	1
24	243	4
24	244	5
24	245	2
24	246	3
24	247	1
24	248	1
24	249	2
24	251	3
24	252	3
24	253	1
24	255	2
24	257	4
24	258	1
24	259	4
24	265	5
24	266	1
24	267	1
24	268	1
24	272	1
24	275	2
24	277	4
24	279	21
24	282	2
24	285	2
24	286	1
24	287	5
24	288	6
24	289	2
24	290	1
24	293	1
24	294	2
24	296	1
24	297	1
24	298	1
24	299	4
24	300	1
24	301	1
24	302	1
24	303	3
24	304	1
24	305	2
24	306	5
24	307	2
24	308	4
24	309	1
24	310	7
24	312	1
24	313	1
24	315	2
24	316	8
24	317	4
24	318	1
24	319	8
24	320	6
24	321	2
24	322	3
24	323	1
24	324	3
24	326	6
24	330	1
24	333	1
25	26	2
25	27	1
25	28	1
25	29	1
25	30	4
25	31	2
25	32	1
25	33	2
25	36	1
25	37	1
25	39	1
25	41	1
25	42	1
25	43	1
25	44	4
25	45	4
25	46	5
25	47	1
25	48	1
25	49	1
25	50	1
25	51	8
25	53	2
25	54	6
25	56	3
25	57	5
25	58	1
25	59	3
25	60	1
25	61	2
25	62	3
25	63	1
25	64	1
25	66	2
25	67	3
25	69	4
25	70	2
25	71	2
25	72	3
25	73	4
25	75	1
25	76	1
25	79	4
25	80	1
25	81	1
25	83	1
25	84	1
25	85	1
25	86	1
25	87	2
25	91	2
25	92	1
25	93	1
25	94	1
25	100	7
25	102	6
25	104	2
25	105	3
25	106	2
25	107	2
25	110	3
25	111	2
25	112	2
25	114	2
25	115	1
25	117	1
25	118	3
25	121	1
25	123	1
25	124	3
25	125	1
25	127	1
25	130	1
25	131	9
25	132	3
25	133	1
25	134	1
25	135	1
25	136	3
25	137	2
25	138	1
25	139	3
25	142	3
25	143	1
25	145	8
25	148	1
25	151	2
25	156	6
25	157	2
25	158	2
25	159	2
25	161	1
25	162	1
25	163	3
25	164	1
25	165	1
25	167	1
25	169	3
25	171	2
25	172	4
25	173	1
25	174	1
25	175	1
25	176	2
25	178	5
25	182	3
25	183	3
25	184	3
25	185	3
25	187	1
25	188	2
25	189	1
25	190	1
25	194	4
25	195	2
25	196	1
25	198	4
25	199	3
25	200	3
25	201	4
25	203	4
25	204	1
25	205	1
25	206	2
25	207	2
25	209	1
25	213	2
25	214	5
25	215	3
25	217	1
25	219	1
25	220	1
25	221	1
25	223	11
25	224	1
25	225	1
25	226	1
25	227	1
25	228	11
25	229	4
25	230	2
25	231	2
25	232	1
25	233	3
25	234	3
25	235	3
25	236	3
25	237	1
25	239	5
25	240	1
25	241	1
25	244	4
25	245	2
25	246	5
25	248	2
25	252	5
25	253	1
25	256	3
25	257	1
25	258	1
25	259	2
25	261	1
25	262	3
25	263	1
25	264	1
25	265	2
25	267	1
25	268	3
25	270	1
25	271	2
25	272	1
25	273	2
25	274	3
25	275	1
25	277	3
25	278	1
25	279	5
25	280	1
25	281	1
25	282	2
25	283	1
25	285	12
25	286	4
25	287	3
25	289	9
25	290	5
25	291	1
25	294	1
25	295	1
25	297	2
25	298	3
25	300	3
25	302	4
25	305	2
25	306	2
25	307	2
25	308	2
25	309	2
25	311	4
25	312	4
25	313	1
25	315	3
25	316	8
25	317	4
25	318	2
25	319	4
25	320	13
25	321	2
25	322	3
25	323	6
25	324	5
25	326	2
25	327	2
25	328	2
25	329	1
25	330	1
25	333	2
26	27	2
26	28	2
26	30	2
26	34	1
26	36	1
26	38	1
26	39	1
26	43	2
26	44	3
26	46	2
26	49	1
26	51	3
26	53	1
26	54	5
26	56	2
26	57	2
26	60	1
26	61	2
26	62	5
26	64	1
26	65	2
26	66	1
26	67	6
26	68	1
26	69	1
26	70	2
26	71	2
26	72	1
26	73	1
26	76	2
26	77	1
26	78	2
26	79	2
26	82	2
26	83	3
26	84	1
26	85	2
26	86	3
26	87	1
26	88	1
26	94	1
26	95	1
26	96	1
26	97	3
26	98	1
26	99	3
26	100	3
26	102	2
26	106	1
26	107	2
26	109	1
26	110	2
26	114	2
26	117	1
26	123	1
26	128	1
26	131	7
26	132	2
26	135	2
26	136	1
26	137	1
26	138	2
26	140	1
26	142	1
26	143	1
26	147	1
26	149	3
26	151	1
26	152	1
26	156	1
26	160	1
26	168	1
26	171	1
26	173	1
26	177	1
26	183	1
26	184	2
26	187	1
26	188	1
26	189	3
26	190	2
26	191	1
26	192	3
26	193	1
26	196	1
26	197	1
26	199	1
26	200	1
26	202	1
26	203	2
26	204	1
26	208	1
26	212	4
26	215	1
26	216	1
26	217	2
26	219	4
26	221	1
26	222	1
26	223	4
26	225	1
26	226	1
26	227	1
26	228	3
26	231	2
26	232	1
26	233	3
26	234	3
26	236	2
26	237	1
26	238	1
26	239	1
26	240	1
26	242	1
26	243	1
26	244	1
26	245	3
26	246	2
26	247	1
26	248	2
26	250	1
26	251	2
26	252	1
26	254	1
26	255	1
26	256	2
26	258	2
26	259	1
26	265	2
26	266	2
26	269	1
26	270	1
26	272	1
26	278	1
26	279	5
26	282	1
26	285	1
26	287	3
26	288	3
26	289	1
26	291	3
26	292	2
26	293	1
26	294	1
26	295	1
26	296	1
26	300	2
26	301	4
26	302	1
26	308	1
26	309	1
26	310	5
26	311	3
26	312	3
26	316	5
26	317	2
26	318	1
26	319	2
26	320	3
26	321	1
26	322	1
26	323	1
26	325	2
26	326	1
26	328	1
26	331	1
26	332	1
27	34	1
27	36	1
27	45	1
27	46	1
27	51	2
27	53	1
27	54	1
27	55	1
27	56	1
27	57	2
27	59	2
27	65	1
27	66	1
27	67	1
27	68	1
27	71	1
27	73	1
27	74	1
27	79	2
27	80	1
27	88	4
27	91	1
27	92	1
27	93	2
27	94	6
27	95	1
27	97	3
27	100	1
27	103	1
27	105	3
27	107	1
27	110	2
27	111	5
27	113	1
27	115	2
27	117	1
27	118	1
27	122	1
27	123	2
27	131	1
27	132	1
27	136	1
27	138	1
27	140	1
27	142	1
27	144	2
27	145	1
27	152	1
27	153	1
27	156	1
27	159	1
27	165	1
27	166	2
27	173	1
27	176	6
27	179	2
27	180	1
27	182	1
27	183	2
27	184	1
27	188	1
27	191	1
27	193	1
27	196	3
27	197	1
27	198	4
27	199	1
27	203	3
27	204	6
27	205	2
27	206	2
27	207	1
27	208	4
27	209	1
27	215	2
27	217	6
27	218	1
27	221	1
27	223	3
27	224	1
27	228	2
27	230	2
27	231	1
27	232	2
27	233	1
27	236	2
27	237	2
27	239	3
27	240	1
27	246	4
27	248	4
27	252	2
27	253	1
27	256	2
27	258	1
27	259	1
27	265	2
27	273	1
27	275	1
27	276	1
27	277	2
27	278	2
27	279	1
27	280	2
27	281	1
27	287	3
27	296	1
27	297	1
27	298	1
27	299	1
27	300	1
27	301	1
27	302	1
27	303	1
27	305	1
27	307	1
27	309	1
27	312	1
27	314	1
27	316	1
27	319	1
27	320	1
27	325	1
27	326	2
27	328	1
27	330	1
27	332	1
27	333	2
28	29	1
28	30	3
28	32	1
28	33	1
28	34	3
28	36	1
28	38	4
28	39	2
28	40	2
28	41	3
28	43	1
28	44	2
28	45	1
28	46	6
28	47	4
28	48	1
28	49	2
28	51	5
28	52	1
28	53	2
28	54	2
28	55	1
28	56	6
28	57	1
28	58	1
28	59	3
28	60	2
28	61	3
28	62	2
28	63	1
28	67	3
28	68	1
28	69	2
28	70	2
28	72	3
28	73	7
28	74	1
28	75	2
28	76	1
28	77	7
28	78	2
28	79	3
28	81	1
28	82	1
28	83	1
28	85	3
28	86	1
28	90	1
28	91	1
28	93	3
28	94	2
28	95	3
28	97	6
28	98	3
28	99	1
28	100	1
28	101	1
28	102	1
28	103	2
28	104	2
28	105	1
28	106	1
28	107	4
28	109	6
28	110	1
28	111	11
28	113	2
28	121	1
28	122	2
28	123	2
28	124	1
28	125	1
28	126	4
28	127	1
28	131	5
28	132	8
28	135	3
28	136	3
28	137	2
